incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,incident_datetime_parsed,incident_year_rx,incident_month_rx,incident_year_month_rx,incident_year_month_date_rx
2024-01-03T18:40:00Z,2024-01-03T00:00:00Z,18:40:00,2024,Wednesday,2024-01-04T10:20:00Z,135400006244,1354000,246002024,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,POLK ST \ NORTH POINT ST,26704000,Central,Russian Hill,2,2,37.80528698382421,-122.42365507596732,2024-01-03T18:40:00Z,2024,Jan,2024-Jan,2024-01-01
2024-03-02T03:00:00Z,2024-03-02T00:00:00Z,03:00:00,2024,Saturday,2024-03-03T12:43:00Z,136979706224,1369797,246027282,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,SHRADER ST \ CARMEL ST,26270000,Park,Inner Sunset,8,5,37.76076126098633,-122.4504165649414,2024-03-02T03:00:00Z,2024,Mar,2024-Mar,2024-03-01
2024-01-10T18:00:00Z,2024-01-10T00:00:00Z,18:00:00,2024,Wednesday,2024-01-12T11:08:00Z,136189706244,1361897,246013300,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,SUTTER ST \ JONES ST,24959000,Central,Nob Hill,3,3,37.7885971069336,-122.41354370117188,2024-01-10T18:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-01T02:30:00Z,2024-02-01T00:00:00Z,02:30:00,2024,Thursday,2024-02-04T15:54:00Z,136175406244,1361754,240077075,240352034,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VAN NESS AVE \ AUSTIN ST,30075000,Northern,Western Addition,3,2,37.788944244384766,-122.4221420288086,2024-02-01T02:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-02T23:14:00Z,2024-02-02T00:00:00Z,23:14:00,2024,Friday,2024-02-03T14:39:00Z,136184806244,1361848,246013667,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ASH ST \ GOUGH ST,24473000,Northern,Western Addition,5,5,37.77921295166016,-122.42344665527344,2024-02-02T23:14:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-10T21:30:00Z,2024-01-10T00:00:00Z,21:30:00,2024,Wednesday,2024-01-11T00:41:00Z,136191706244,1361917,246013162,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,COLUMBUS AVE \ LEAVENWORTH ST,25576000,Central,North Beach,3,2,37.80624008178711,-122.41878509521484,2024-01-10T21:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-05T20:00:00Z,2024-02-05T00:00:00Z,20:00:00,2024,Monday,2024-02-05T20:47:00Z,136211406244,1362114,240079554,240363120,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GRANT AVE \ NORTH POINT ST,25476000,Central,North Beach,3,3,37.80716323852539,-122.40889739990234,2024-02-05T20:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-25T07:00:00Z,2024-01-25T00:00:00Z,07:00:00,2024,Thursday,2024-02-02T15:53:00Z,136190306224,1361903,246012794,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BARTLETT ST \ 21ST ST,24114000,Mission,Mission,9,9,37.7569694519043,-122.42001342773438,2024-01-25T07:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-30T19:00:00Z,2024-01-30T00:00:00Z,19:00:00,2024,Tuesday,2024-01-31T15:43:00Z,136194006244,1361940,240067496,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,24TH ST \ OSAGE ALY,24089000,Mission,Mission,9,9,37.75220489501953,-122.41901397705078,2024-01-30T19:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-03T11:45:00Z,2024-02-03T00:00:00Z,11:45:00,2024,Saturday,2024-02-03T16:23:00Z,136185306224,1361853,246013645,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,OFARRELL ST \ SCOTT ST,26619000,Northern,Western Addition,5,5,37.78266143798828,-122.43762969970705,2024-02-03T11:45:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-13T18:30:00Z,2024-01-13T00:00:00Z,18:30:00,2024,Saturday,2024-01-13T23:08:00Z,136186906224,1361869,246013457,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FRONT ST \ PACIFIC AVE,24799000,Central,Financial District/South Beach,3,3,37.79780578613281,-122.39968872070312,2024-01-13T18:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-05T10:30:00Z,2024-02-05T00:00:00Z,10:30:00,2024,Monday,2024-02-05T12:10:00Z,136200006244,1362000,240078368,240361485,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GEARY BLVD \ 26TH AVE,27554000,Richmond,Outer Richmond,1,1,37.78003692626953,-122.48580932617188,2024-02-05T10:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-13T21:00:00Z,2024-01-13T00:00:00Z,21:00:00,2024,Saturday,2024-01-14T08:33:00Z,136187006224,1361870,246013491,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,STOCKTON ST \ NORTH POINT ST,25478000,Central,North Beach,3,3,37.80696105957031,-122.4104995727539,2024-01-13T21:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-02T13:30:00Z,2024-02-02T00:00:00Z,13:30:00,2024,Friday,2024-02-02T14:31:00Z,136187406244,1361874,246012788,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BERNICE ST \ 12TH ST,24236000,Mission,Mission,6,6,37.77034759521485,-122.41374969482422,2024-02-02T13:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-05T01:00:00Z,2024-01-05T00:00:00Z,01:00:00,2024,Friday,2024-01-11T08:56:00Z,136186606224,1361866,246013190,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LARKIN ST \ PINE ST,25206000,Central,Nob Hill,3,3,37.78982925415039,-122.4188461303711,2024-01-05T01:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-05T09:00:00Z,2024-02-05T00:00:00Z,09:00:00,2024,Monday,2024-02-05T13:10:00Z,136204506243,1362045,240078540,240361717,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,FRANCISCO ST \ MONTGOMERY ST,24880000,Central,North Beach,3,3,37.805694580078125,-122.40535736083984,2024-02-05T09:00:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-12T10:00:00Z,2024-01-12T00:00:00Z,10:00:00,2024,Friday,2024-01-12T15:29:00Z,136192006244,1361920,246013350,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,KEARNY ST \ FRANCISCO ST,25385000,Central,North Beach,3,3,37.80549621582031,-122.4069595336914,2024-01-12T10:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-03T15:30:00Z,2024-02-03T00:00:00Z,15:30:00,2024,Saturday,2024-02-03T17:00:00Z,136190006224,1361900,246013639,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FILLMORE ST \ LOMBARD ST,26751000,Northern,Marina,2,2,37.799842834472656,-122.43604278564452,2024-02-03T15:30:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-05T11:20:00Z,2024-02-05T00:00:00Z,11:20:00,2024,Monday,2024-02-05T12:13:00Z,136200206242,1362002,240078374,240361500,II,Initial,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,JOHN F KENNEDY DR \ END,32849000,Richmond,Golden Gate Park,4,1,37.769290924072266,-122.49616241455078,2024-02-05T11:20:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-13T21:00:00Z,2024-01-13T00:00:00Z,21:00:00,2024,Saturday,2024-01-14T11:16:00Z,136187106224,1361871,246013504,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BEACH ST \ JONES ST,25595000,Central,North Beach,3,3,37.807071685791016,-122.4172592163086,2024-01-13T21:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-02T18:35:00Z,2024-02-02T00:00:00Z,18:35:00,2024,Friday,2024-02-02T19:38:00Z,136185006244,1361850,246013758,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HICKORY ST \ FRANKLIN ST,24449000,Northern,Hayes Valley,6,5,37.77569580078125,-122.42105102539062,2024-02-02T18:35:00Z,2024,Feb,2024-Feb,2024-02-01
2024-02-01T02:02:00Z,2024-02-01T00:00:00Z,02:02:00,2024,Thursday,2024-02-01T22:06:00Z,136192706244,1361927,246012891,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,26TH ST \ HARRISON ST,21174000,Mission,Mission,9,9,37.74943542480469,-122.41159057617188,2024-02-01T02:02:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-11T12:00:00Z,2024-01-11T00:00:00Z,12:00:00,2024,Thursday,2024-01-11T13:50:00Z,136191806224,1361918,246013219,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BEACH ST \ HYDE ST,30766000,Central,Russian Hill,2,2,37.80665588378906,-122.42056274414062,2024-01-11T12:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-04T22:40:00Z,2024-02-04T00:00:00Z,22:40:00,2024,Sunday,2024-02-05T12:36:00Z,136200606243,1362006,240078459,240361595,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,VAN NESS AVE \ GREEN ST,26551000,Northern,Russian Hill,3,3,37.79761505126953,-122.42378997802734,2024-02-04T22:40:00Z,2024,Feb,2024-Feb,2024-02-01
2024-01-11T23:00:00Z,2024-01-11T00:00:00Z,23:00:00,2024,Thursday,2024-01-12T11:25:00Z,136186706224,1361867,246013322,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,COLUMBUS AVE \ LEAVENWORTH ST,25576000,Central,North Beach,3,2,37.80624008178711,-122.41878509521484,2024-01-11T23:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-02-05T10:42:00Z,2024-02-05T00:00:00Z,10:42:00,2024,Monday,2024-02-05T11:31:00Z,136199506244,1361995,240078211,240361341,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LOMBARD ST \ HYDE ST,25565000,Central,Russian Hill,3,2,37.80199432373047,-122.41961669921876,2024-02-05T10:42:00Z,2024,Feb,2024-Feb,2024-02-01
2024-12-30T03:00:00Z,2024-12-30T00:00:00Z,03:00:00,2024,Monday,2024-12-30T07:08:00Z,146387806244,1463878,246169436,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BLYTHDALE AVE \ BROOKDALE AVE,20431000,Ingleside,Visitacion Valley,10,10,37.7113151550293,-122.4222412109375,2024-12-30T03:00:00Z,2024,Dec,2024-Dec,2024-12-01
2024-01-11T14:45:00Z,2024-01-11T00:00:00Z,14:45:00,2024,Thursday,2024-01-11T15:07:00Z,136188006224,1361880,246013231,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BEACH ST \ HYDE ST,30766000,Central,Russian Hill,2,2,37.80665588378906,-122.42056274414062,2024-01-11T14:45:00Z,2024,Jan,2024-Jan,2024-01-01
2024-12-17T04:00:00Z,2024-12-17T00:00:00Z,04:00:00,2024,Tuesday,2024-12-18T20:12:00Z,146387706224,1463877,246169420,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LOS PALMOS DR \ STANFORD HEIGHTS AVE,22360000,Ingleside,West of Twin Peaks,7,7,37.73583984375,-122.44998931884766,2024-12-17T04:00:00Z,2024,Dec,2024-Dec,2024-12-01
2024-01-07T11:18:00Z,2024-01-07T00:00:00Z,11:18:00,2024,Sunday,2024-01-07T12:57:00Z,135414406244,1354144,240014613,240071240,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GRANT AVE \ NORTH POINT ST,25476000,Central,North Beach,3,3,37.807163251424285,-122.40889733794424,2024-01-07T11:18:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-04T16:10:00Z,2024-01-04T00:00:00Z,16:10:00,2024,Thursday,2024-01-05T14:59:00Z,135431006244,1354310,246002466,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FILLMORE ST \ POST ST,26592000,Northern,Japantown,5,5,37.78515093922473,-122.43308339913544,2024-01-04T16:10:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-04T18:00:00Z,2024-01-04T00:00:00Z,18:00:00,2024,Thursday,2024-01-05T12:12:00Z,135430906244,1354309,246002438,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FILBERT ST \ OCTAVIA ST,26718000,Northern,Marina,2,2,37.79885752312248,-122.42910223918892,2024-01-04T18:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-07T22:11:00Z,2024-01-07T00:00:00Z,22:11:00,2024,Sunday,2024-01-08T10:12:00Z,135436406243,1354364,240016073,240080982,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,VAN NESS AVE \ HAYES ST,24450000,Northern,Tenderloin,5,6,37.7772998550869,-122.41969356688878,2024-01-07T22:11:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-02T19:30:00Z,2024-01-02T00:00:00Z,19:30:00,2024,Tuesday,2024-01-04T13:25:00Z,135429106224,1354291,246002319,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,STARR KING WAY \ FRANKLIN ST \ OFARRELL ST,25196000,Northern,Western Addition,2,5,37.78454660878887,-122.422838087476,2024-01-02T19:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-08T11:30:00Z,2024-01-08T00:00:00Z,11:30:00,2024,Monday,2024-01-08T14:09:00Z,135445806243,1354458,240016766,240081774,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,GREAT HWY \ KIRKHAM ST \ LA PLAYA,27945000,Taraval,Sunset/Parkside,4,4,37.758414452706255,-122.50911129148426,2024-01-08T11:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-01T11:30:00Z,2024-01-01T00:00:00Z,11:30:00,2024,Monday,2024-01-07T14:08:00Z,135426306244,1354263,246002808,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,WOODSIDE AVE \ OSHAUGHNESSY BLVD \ PORTOLA DR,22436000,Taraval,Twin Peaks,7,7,37.7455342365164,-122.45162398822993,2024-01-01T11:30:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-07T11:45:00Z,2024-01-07T00:00:00Z,11:45:00,2024,Sunday,2024-01-07T16:19:00Z,135427006244,1354270,246002632,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BERNICE ST \ 12TH ST,24236000,Mission,Mission,6,6,37.77034734336754,-122.41374961166352,2024-01-07T11:45:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-07T13:00:00Z,2024-01-07T00:00:00Z,13:00:00,2024,Sunday,2024-01-07T18:44:00Z,135429906244,1354299,246002858,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,SUTTER ST \ GOUGH ST,26502000,Northern,Western Addition,2,2,37.78713043316287,-122.4250469538071,2024-01-07T13:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-05T15:00:00Z,2024-01-05T00:00:00Z,15:00:00,2024,Friday,2024-01-08T16:29:00Z,135447506243,1354475,240017112,240082289,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,SANTA ROSA AVE \ CAPISTRANO AVE,21802000,Ingleside,Outer Mission,11,11,37.72786053209599,-122.43808472880306,2024-01-05T15:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-05T02:20:00Z,2024-01-05T00:00:00Z,02:20:00,2024,Friday,2024-01-07T17:26:00Z,135425506224,1354255,246002773,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BADEN ST \ HEARST AVE,22132000,Ingleside,West of Twin Peaks,7,7,37.73073290575895,-122.43973734690395,2024-01-05T02:20:00Z,2024,Jan,2024-Jan,2024-01-01
2024-01-06T14:00:00Z,2024-01-06T00:00:00Z,14:00:00,2024,Saturday,2024-01-07T13:12:00Z,135426406224,1354264,246002836,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BEACH ST \ PIERCE ST,26981000,Northern,Marina,2,2,37.80396280155889,-122.4401949295416,2024-01-06T14:00:00Z,2024,Jan,2024-Jan,2024-01-01
2024-12-21T02:40:00Z,2024-12-21T00:00:00Z,02:40:00,2024,Saturday,2024-12-21T03:39:00Z,146402206244,1464022,246169442,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DELTA ST \ TIOGA AVE,20590000,Ingleside,Visitacion Valley,10,10,37.71717071533203,-122.40773010253906,2024-12-21T02:40:00Z,2024,Dec,2024-Dec,2024-12-01
2024-03-02T09:55:00Z,2024-03-02T00:00:00Z,09:55:00,2024,Saturday,2024-03-03T13:24:00Z,136980306244,1369803,246027395,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LYON ST \ BAY ST \ PALACE DR,27026000,Northern,Marina,2,2,37.80163192749024,-122.44782257080078,2024-03-02T09:55:00Z,2024,Mar,2024-Mar,2024-03-01
2024-03-04T14:40:00Z,2024-03-04T00:00:00Z,14:40:00,2024,Monday,2024-03-04T15:50:00Z,136994306243,1369943,240142775,240642139,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,22ND AVE \ CLEMENT ST,27540000,Richmond,Outer Richmond,1,1,37.78216171264648,-122.48165893554688,2024-03-04T14:40:00Z,2024,Mar,2024-Mar,2024-03-01
2024-03-03T08:45:00Z,2024-03-03T00:00:00Z,08:45:00,2024,Sunday,2024-03-03T09:33:00Z,136981306244,1369813,246027232,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VAN NESS AVE \ ALICE B TOKLAS PL,25195000,Northern,Tenderloin,5,5,37.78523254394531,-122.42121887207033,2024-03-03T08:45:00Z,2024,Mar,2024-Mar,2024-03-01
2024-03-03T09:00:00Z,2024-03-03T00:00:00Z,09:00:00,2024,Sunday,2024-03-03T11:05:00Z,136967006244,1369670,240140149,240631045,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,TRANSVERSE DR \ JOHN F KENNEDY DR,27464000,Richmond,Golden Gate Park,1,1,37.7704963684082,-122.47989654541016,2024-03-03T09:00:00Z,2024,Mar,2024-Mar,2024-03-01
2024-04-23T13:10:00Z,2024-04-23T00:00:00Z,13:10:00,2024,Tuesday,2024-04-28T15:42:00Z,138648706244,1386487,240255168,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH AVE \ BUCKINGHAM WAY \ WINSTON DR,33717000,Taraval,Lakeshore,7,7,37.73011779785156,-122.47593688964844,2024-04-23T13:10:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-29T18:00:00Z,2024-04-29T00:00:00Z,18:00:00,2024,Monday,2024-04-30T15:43:00Z,138659606221,1386596,240271926,241212063,II,Initial,06221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Open or Active,FORTUNA AVE \ TERRA VISTA AVE,26813000,Park,Lone Mountain/USF,2,2,37.78145980834961,-122.4429702758789,2024-04-29T18:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-27T21:00:00Z,2024-04-27T00:00:00Z,21:00:00,2024,Saturday,2024-04-29T08:50:00Z,138643906244,1386439,246056645,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,21ST ST \ CHURCH ST,25663000,Mission,Castro/Upper Market,8,8,37.756492614746094,-122.42789459228516,2024-04-27T21:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-27T11:00:00Z,2024-04-27T00:00:00Z,11:00:00,2024,Saturday,2024-04-27T13:20:00Z,138646806244,1386468,246056902,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ LAGUNA ST,26754000,Northern,Marina,2,2,37.80326843261719,-122.43167877197266,2024-04-27T11:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-27T19:00:00Z,2024-04-27T00:00:00Z,19:00:00,2024,Saturday,2024-04-28T17:38:00Z,138645806244,1386458,246056974,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,40TH AVE \ GEARY BLVD,27902000,Northern,Outer Richmond,1,1,37.77935028076172,-122.50080108642578,2024-04-27T19:00:00Z,2024,Apr,2024-Apr,2024-04-01
2024-12-18T00:00:00Z,2024-12-18T00:00:00Z,00:00:00,2024,Wednesday,2024-12-18T21:13:00Z,146401706244,1464017,246169458,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BRADFORD ST \ MOJAVE ST,21033000,Ingleside,Bernal Heights,9,9,37.738887786865234,-122.4095687866211,2024-12-18T00:00:00Z,2024,Dec,2024-Dec,2024-12-01
2024-12-19T22:00:00Z,2024-12-19T00:00:00Z,22:00:00,2024,Thursday,2024-12-30T16:12:00Z,146400506244,1464005,246169464,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,MONTCALM ST \ YORK ST,21118000,Ingleside,Bernal Heights,9,9,37.74700927734375,-122.40608978271484,2024-12-19T22:00:00Z,2024,Dec,2024-Dec,2024-12-01
2024-04-03T16:06:00Z,2024-04-03T00:00:00Z,16:06:00,2024,Wednesday,2024-04-03T17:06:00Z,137932806244,1379328,240211057,240942712,IS,Initial Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VALLEY ST \ CASTRO ST,22005000,Ingleside,Noe Valley,8,8,37.74411392211914,-122.4333953857422,2024-04-03T16:06:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-03T11:40:00Z,2024-04-03T00:00:00Z,11:40:00,2024,Wednesday,2024-04-03T14:38:00Z,137923406244,1379234,240210429,240941791,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LURMONT TER \ LEAVENWORTH ST,25519000,Central,Russian Hill,3,3,37.80170822143555,-122.41787719726562,2024-04-03T11:40:00Z,2024,Apr,2024-Apr,2024-04-01
2024-04-01T11:00:00Z,2024-04-01T00:00:00Z,11:00:00,2024,Monday,2024-04-02T08:41:00Z,137914206244,1379142,246044032,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,ALABAMA ST \ MARIPOSA ST,24045000,Mission,Mission,9,9,37.762916564941406,-122.41217041015624,2024-04-01T11:00:00Z,2024,Apr,2024-Apr,2024-04-01
